2017-04-12 03:07:35 startup archives install
2017-04-12 03:07:36 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 configure dpkg:amd64 1.18.10ubuntu2 1.18.10ubuntu2
2017-04-12 03:07:36 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 status half-configured dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 status installed dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:36 startup archives install
2017-04-12 03:07:36 install libc6:amd64 <none> 2.24-9ubuntu2
2017-04-12 03:07:36 status half-installed libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 configure libc6:amd64 2.24-9ubuntu2 2.24-9ubuntu2
2017-04-12 03:07:36 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 status half-configured libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 status installed libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:36 startup archives install
2017-04-12 03:07:36 install perl-base:amd64 <none> 5.24.1-2ubuntu1
2017-04-12 03:07:36 status half-installed perl-base:amd64 5.24.1-2ubuntu1
2017-04-12 03:07:37 status unpacked perl-base:amd64 5.24.1-2ubuntu1
2017-04-12 03:07:37 status unpacked perl-base:amd64 5.24.1-2ubuntu1
2017-04-12 03:07:37 configure perl-base:amd64 5.24.1-2ubuntu1 5.24.1-2ubuntu1
2017-04-12 03:07:37 status unpacked perl-base:amd64 5.24.1-2ubuntu1
2017-04-12 03:07:37 status half-configured perl-base:amd64 5.24.1-2ubuntu1
2017-04-12 03:07:37 status installed perl-base:amd64 5.24.1-2ubuntu1
2017-04-12 03:07:37 startup archives install
2017-04-12 03:07:37 install mawk:amd64 <none> 1.3.3-17ubuntu2
2017-04-12 03:07:37 status half-installed mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:37 status unpacked mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:37 status unpacked mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:37 configure mawk:amd64 1.3.3-17ubuntu2 1.3.3-17ubuntu2
2017-04-12 03:07:37 status unpacked mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:37 status half-configured mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:37 status installed mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:37 startup archives install
2017-04-12 03:07:37 install debconf:all <none> 1.5.59ubuntu1
2017-04-12 03:07:37 status half-installed debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 configure debconf:all 1.5.59ubuntu1 1.5.59ubuntu1
2017-04-12 03:07:37 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 status half-configured debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 status installed debconf:all 1.5.59ubuntu1
2017-04-12 03:07:37 startup archives unpack
2017-04-12 03:07:37 upgrade base-files:amd64 9.6ubuntu13 9.6ubuntu13
2017-04-12 03:07:37 status half-configured base-files:amd64 9.6ubuntu13
2017-04-12 03:07:37 status unpacked base-files:amd64 9.6ubuntu13
2017-04-12 03:07:37 status half-installed base-files:amd64 9.6ubuntu13
2017-04-12 03:07:37 status half-installed base-files:amd64 9.6ubuntu13
2017-04-12 03:07:37 status unpacked base-files:amd64 9.6ubuntu13
2017-04-12 03:07:37 status unpacked base-files:amd64 9.6ubuntu13
2017-04-12 03:07:37 upgrade base-passwd:amd64 3.5.43 3.5.43
2017-04-12 03:07:37 status half-configured base-passwd:amd64 3.5.43
2017-04-12 03:07:37 status unpacked base-passwd:amd64 3.5.43
2017-04-12 03:07:37 status half-installed base-passwd:amd64 3.5.43
2017-04-12 03:07:37 status half-installed base-passwd:amd64 3.5.43
2017-04-12 03:07:37 status unpacked base-passwd:amd64 3.5.43
2017-04-12 03:07:37 status unpacked base-passwd:amd64 3.5.43
2017-04-12 03:07:37 install bash:amd64 <none> 4.4-2ubuntu1
2017-04-12 03:07:37 status half-installed bash:amd64 4.4-2ubuntu1
2017-04-12 03:07:37 status unpacked bash:amd64 4.4-2ubuntu1
2017-04-12 03:07:37 status unpacked bash:amd64 4.4-2ubuntu1
2017-04-12 03:07:37 install bsdutils:amd64 <none> 1:2.29-1ubuntu2
2017-04-12 03:07:37 status half-installed bsdutils:amd64 1:2.29-1ubuntu2
2017-04-12 03:07:37 status unpacked bsdutils:amd64 1:2.29-1ubuntu2
2017-04-12 03:07:37 status unpacked bsdutils:amd64 1:2.29-1ubuntu2
2017-04-12 03:07:37 install coreutils:amd64 <none> 8.26-3ubuntu3
2017-04-12 03:07:37 status half-installed coreutils:amd64 8.26-3ubuntu3
2017-04-12 03:07:38 status unpacked coreutils:amd64 8.26-3ubuntu3
2017-04-12 03:07:38 status unpacked coreutils:amd64 8.26-3ubuntu3
2017-04-12 03:07:38 install dash:amd64 <none> 0.5.8-2.3ubuntu1
2017-04-12 03:07:38 status half-installed dash:amd64 0.5.8-2.3ubuntu1
2017-04-12 03:07:38 status unpacked dash:amd64 0.5.8-2.3ubuntu1
2017-04-12 03:07:38 status unpacked dash:amd64 0.5.8-2.3ubuntu1
2017-04-12 03:07:38 upgrade debconf:all 1.5.59ubuntu1 1.5.59ubuntu1
2017-04-12 03:07:38 status half-configured debconf:all 1.5.59ubuntu1
2017-04-12 03:07:38 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:38 status half-installed debconf:all 1.5.59ubuntu1
2017-04-12 03:07:38 status half-installed debconf:all 1.5.59ubuntu1
2017-04-12 03:07:38 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:38 status unpacked debconf:all 1.5.59ubuntu1
2017-04-12 03:07:38 install debianutils:amd64 <none> 4.8.1
2017-04-12 03:07:38 status half-installed debianutils:amd64 4.8.1
2017-04-12 03:07:38 status unpacked debianutils:amd64 4.8.1
2017-04-12 03:07:38 status unpacked debianutils:amd64 4.8.1
2017-04-12 03:07:38 install diffutils:amd64 <none> 1:3.5-3
2017-04-12 03:07:38 status half-installed diffutils:amd64 1:3.5-3
2017-04-12 03:07:38 status unpacked diffutils:amd64 1:3.5-3
2017-04-12 03:07:38 status unpacked diffutils:amd64 1:3.5-3
2017-04-12 03:07:38 upgrade dpkg:amd64 1.18.10ubuntu2 1.18.10ubuntu2
2017-04-12 03:07:38 status half-configured dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:38 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:38 status half-installed dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:38 status half-installed dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:38 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:38 status unpacked dpkg:amd64 1.18.10ubuntu2
2017-04-12 03:07:38 install e2fslibs:amd64 <none> 1.43.4-2
2017-04-12 03:07:38 status half-installed e2fslibs:amd64 1.43.4-2
2017-04-12 03:07:38 status unpacked e2fslibs:amd64 1.43.4-2
2017-04-12 03:07:38 status unpacked e2fslibs:amd64 1.43.4-2
2017-04-12 03:07:38 install e2fsprogs:amd64 <none> 1.43.4-2
2017-04-12 03:07:38 status half-installed e2fsprogs:amd64 1.43.4-2
2017-04-12 03:07:38 status unpacked e2fsprogs:amd64 1.43.4-2
2017-04-12 03:07:38 status unpacked e2fsprogs:amd64 1.43.4-2
2017-04-12 03:07:38 install findutils:amd64 <none> 4.6.0+git+20161106-2
2017-04-12 03:07:38 status half-installed findutils:amd64 4.6.0+git+20161106-2
2017-04-12 03:07:38 status unpacked findutils:amd64 4.6.0+git+20161106-2
2017-04-12 03:07:38 status unpacked findutils:amd64 4.6.0+git+20161106-2
2017-04-12 03:07:38 install gcc-6-base:amd64 <none> 6.3.0-12ubuntu2
2017-04-12 03:07:38 status half-installed gcc-6-base:amd64 6.3.0-12ubuntu2
2017-04-12 03:07:38 status unpacked gcc-6-base:amd64 6.3.0-12ubuntu2
2017-04-12 03:07:38 status unpacked gcc-6-base:amd64 6.3.0-12ubuntu2
2017-04-12 03:07:38 install grep:amd64 <none> 2.27-2
2017-04-12 03:07:38 status half-installed grep:amd64 2.27-2
2017-04-12 03:07:38 status unpacked grep:amd64 2.27-2
2017-04-12 03:07:38 status unpacked grep:amd64 2.27-2
2017-04-12 03:07:38 install gzip:amd64 <none> 1.6-4ubuntu1
2017-04-12 03:07:38 status half-installed gzip:amd64 1.6-4ubuntu1
2017-04-12 03:07:38 status unpacked gzip:amd64 1.6-4ubuntu1
2017-04-12 03:07:38 status unpacked gzip:amd64 1.6-4ubuntu1
2017-04-12 03:07:38 install hostname:amd64 <none> 3.18
2017-04-12 03:07:38 status half-installed hostname:amd64 3.18
2017-04-12 03:07:38 status unpacked hostname:amd64 3.18
2017-04-12 03:07:38 status unpacked hostname:amd64 3.18
2017-04-12 03:07:38 install init-system-helpers:all <none> 1.47
2017-04-12 03:07:38 status half-installed init-system-helpers:all 1.47
2017-04-12 03:07:38 status unpacked init-system-helpers:all 1.47
2017-04-12 03:07:38 status unpacked init-system-helpers:all 1.47
2017-04-12 03:07:38 install libacl1:amd64 <none> 2.2.52-3
2017-04-12 03:07:38 status half-installed libacl1:amd64 2.2.52-3
2017-04-12 03:07:38 status unpacked libacl1:amd64 2.2.52-3
2017-04-12 03:07:38 status unpacked libacl1:amd64 2.2.52-3
2017-04-12 03:07:38 install libattr1:amd64 <none> 1:2.4.47-2
2017-04-12 03:07:38 status half-installed libattr1:amd64 1:2.4.47-2
2017-04-12 03:07:38 status unpacked libattr1:amd64 1:2.4.47-2
2017-04-12 03:07:38 status unpacked libattr1:amd64 1:2.4.47-2
2017-04-12 03:07:39 install libaudit-common:all <none> 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 status half-installed libaudit-common:all 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 status unpacked libaudit-common:all 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 status unpacked libaudit-common:all 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 install libaudit1:amd64 <none> 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 status half-installed libaudit1:amd64 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 status unpacked libaudit1:amd64 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 status unpacked libaudit1:amd64 1:2.6.6-1ubuntu1
2017-04-12 03:07:39 install libblkid1:amd64 <none> 2.29-1ubuntu2
2017-04-12 03:07:39 status half-installed libblkid1:amd64 2.29-1ubuntu2
2017-04-12 03:07:39 status unpacked libblkid1:amd64 2.29-1ubuntu2
2017-04-12 03:07:39 status unpacked libblkid1:amd64 2.29-1ubuntu2
2017-04-12 03:07:39 install libbz2-1.0:amd64 <none> 1.0.6-8.1
2017-04-12 03:07:39 status half-installed libbz2-1.0:amd64 1.0.6-8.1
2017-04-12 03:07:39 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2017-04-12 03:07:39 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2017-04-12 03:07:39 install libc-bin:amd64 <none> 2.24-9ubuntu2
2017-04-12 03:07:39 status half-installed libc-bin:amd64 2.24-9ubuntu2
2017-04-12 03:07:39 status unpacked libc-bin:amd64 2.24-9ubuntu2
2017-04-12 03:07:39 status unpacked libc-bin:amd64 2.24-9ubuntu2
2017-04-12 03:07:39 upgrade libc6:amd64 2.24-9ubuntu2 2.24-9ubuntu2
2017-04-12 03:07:39 status half-configured libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:39 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:39 status half-installed libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:40 status half-installed libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:40 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:40 status unpacked libc6:amd64 2.24-9ubuntu2
2017-04-12 03:07:40 install libcap-ng0:amd64 <none> 0.7.7-3
2017-04-12 03:07:40 status half-installed libcap-ng0:amd64 0.7.7-3
2017-04-12 03:07:40 status unpacked libcap-ng0:amd64 0.7.7-3
2017-04-12 03:07:40 status unpacked libcap-ng0:amd64 0.7.7-3
2017-04-12 03:07:40 install libcomerr2:amd64 <none> 1.43.4-2
2017-04-12 03:07:40 status half-installed libcomerr2:amd64 1.43.4-2
2017-04-12 03:07:40 status unpacked libcomerr2:amd64 1.43.4-2
2017-04-12 03:07:40 status unpacked libcomerr2:amd64 1.43.4-2
2017-04-12 03:07:40 install libdb5.3:amd64 <none> 5.3.28-12
2017-04-12 03:07:40 status half-installed libdb5.3:amd64 5.3.28-12
2017-04-12 03:07:40 status unpacked libdb5.3:amd64 5.3.28-12
2017-04-12 03:07:40 status unpacked libdb5.3:amd64 5.3.28-12
2017-04-12 03:07:40 install libdebconfclient0:amd64 <none> 0.213ubuntu1
2017-04-12 03:07:40 status half-installed libdebconfclient0:amd64 0.213ubuntu1
2017-04-12 03:07:40 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2017-04-12 03:07:40 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2017-04-12 03:07:40 install libfdisk1:amd64 <none> 2.29-1ubuntu2
2017-04-12 03:07:40 status half-installed libfdisk1:amd64 2.29-1ubuntu2
2017-04-12 03:07:40 status unpacked libfdisk1:amd64 2.29-1ubuntu2
2017-04-12 03:07:40 status unpacked libfdisk1:amd64 2.29-1ubuntu2
2017-04-12 03:07:40 install libgcc1:amd64 <none> 1:6.3.0-12ubuntu2
2017-04-12 03:07:40 status half-installed libgcc1:amd64 1:6.3.0-12ubuntu2
2017-04-12 03:07:40 status unpacked libgcc1:amd64 1:6.3.0-12ubuntu2
2017-04-12 03:07:40 status unpacked libgcc1:amd64 1:6.3.0-12ubuntu2
2017-04-12 03:07:40 install libgcrypt20:amd64 <none> 1.7.6-1
2017-04-12 03:07:40 status half-installed libgcrypt20:amd64 1.7.6-1
2017-04-12 03:07:40 status unpacked libgcrypt20:amd64 1.7.6-1
2017-04-12 03:07:40 status unpacked libgcrypt20:amd64 1.7.6-1
2017-04-12 03:07:40 install libgpg-error0:amd64 <none> 1.26-2
2017-04-12 03:07:40 status half-installed libgpg-error0:amd64 1.26-2
2017-04-12 03:07:40 status unpacked libgpg-error0:amd64 1.26-2
2017-04-12 03:07:40 status unpacked libgpg-error0:amd64 1.26-2
2017-04-12 03:07:40 install liblz4-1:amd64 <none> 0.0~r131-2ubuntu2
2017-04-12 03:07:40 status half-installed liblz4-1:amd64 0.0~r131-2ubuntu2
2017-04-12 03:07:40 status unpacked liblz4-1:amd64 0.0~r131-2ubuntu2
2017-04-12 03:07:40 status unpacked liblz4-1:amd64 0.0~r131-2ubuntu2
2017-04-12 03:07:40 install liblzma5:amd64 <none> 5.2.2-1.2
2017-04-12 03:07:40 status half-installed liblzma5:amd64 5.2.2-1.2
2017-04-12 03:07:40 status unpacked liblzma5:amd64 5.2.2-1.2
2017-04-12 03:07:40 status unpacked liblzma5:amd64 5.2.2-1.2
2017-04-12 03:07:40 install libmount1:amd64 <none> 2.29-1ubuntu2
2017-04-12 03:07:40 status half-installed libmount1:amd64 2.29-1ubuntu2
2017-04-12 03:07:40 status unpacked libmount1:amd64 2.29-1ubuntu2
2017-04-12 03:07:40 status unpacked libmount1:amd64 2.29-1ubuntu2
2017-04-12 03:07:40 install libncurses5:amd64 <none> 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 status half-installed libncurses5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 status unpacked libncurses5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 status unpacked libncurses5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 install libncursesw5:amd64 <none> 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 status half-installed libncursesw5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 status unpacked libncursesw5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 status unpacked libncursesw5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:40 install libpam-modules:amd64 <none> 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status half-installed libpam-modules:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status unpacked libpam-modules:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status unpacked libpam-modules:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 install libpam-modules-bin:amd64 <none> 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status half-installed libpam-modules-bin:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status unpacked libpam-modules-bin:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status unpacked libpam-modules-bin:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 install libpam-runtime:all <none> 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-12 03:07:40 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2017-04-12 03:07:41 install libpam0g:amd64 <none> 1.1.8-3.2ubuntu2
2017-04-12 03:07:41 status half-installed libpam0g:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:41 status unpacked libpam0g:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:41 status unpacked libpam0g:amd64 1.1.8-3.2ubuntu2
2017-04-12 03:07:41 install libpcre3:amd64 <none> 2:8.39-3
2017-04-12 03:07:41 status half-installed libpcre3:amd64 2:8.39-3
2017-04-12 03:07:41 status unpacked libpcre3:amd64 2:8.39-3
2017-04-12 03:07:41 status unpacked libpcre3:amd64 2:8.39-3
2017-04-12 03:07:41 install libprocps6:amd64 <none> 2:3.3.12-1ubuntu2
2017-04-12 03:07:41 status half-installed libprocps6:amd64 2:3.3.12-1ubuntu2
2017-04-12 03:07:41 status unpacked libprocps6:amd64 2:3.3.12-1ubuntu2
2017-04-12 03:07:41 status unpacked libprocps6:amd64 2:3.3.12-1ubuntu2
2017-04-12 03:07:41 install libselinux1:amd64 <none> 2.6-3
2017-04-12 03:07:41 status half-installed libselinux1:amd64 2.6-3
2017-04-12 03:07:41 status unpacked libselinux1:amd64 2.6-3
2017-04-12 03:07:41 status unpacked libselinux1:amd64 2.6-3
2017-04-12 03:07:41 install libsemanage-common:all <none> 2.6-2
2017-04-12 03:07:41 status half-installed libsemanage-common:all 2.6-2
2017-04-12 03:07:41 status unpacked libsemanage-common:all 2.6-2
2017-04-12 03:07:41 status unpacked libsemanage-common:all 2.6-2
2017-04-12 03:07:41 install libsemanage1:amd64 <none> 2.6-2
2017-04-12 03:07:41 status half-installed libsemanage1:amd64 2.6-2
2017-04-12 03:07:41 status unpacked libsemanage1:amd64 2.6-2
2017-04-12 03:07:41 status unpacked libsemanage1:amd64 2.6-2
2017-04-12 03:07:41 install libsepol1:amd64 <none> 2.6-2
2017-04-12 03:07:41 status half-installed libsepol1:amd64 2.6-2
2017-04-12 03:07:41 status unpacked libsepol1:amd64 2.6-2
2017-04-12 03:07:41 status unpacked libsepol1:amd64 2.6-2
2017-04-12 03:07:41 install libsmartcols1:amd64 <none> 2.29-1ubuntu2
2017-04-12 03:07:41 status half-installed libsmartcols1:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 status unpacked libsmartcols1:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 status unpacked libsmartcols1:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 install libss2:amd64 <none> 1.43.4-2
2017-04-12 03:07:41 status half-installed libss2:amd64 1.43.4-2
2017-04-12 03:07:41 status unpacked libss2:amd64 1.43.4-2
2017-04-12 03:07:41 status unpacked libss2:amd64 1.43.4-2
2017-04-12 03:07:41 install libsystemd0:amd64 <none> 232-21ubuntu2
2017-04-12 03:07:41 status half-installed libsystemd0:amd64 232-21ubuntu2
2017-04-12 03:07:41 status unpacked libsystemd0:amd64 232-21ubuntu2
2017-04-12 03:07:41 status unpacked libsystemd0:amd64 232-21ubuntu2
2017-04-12 03:07:41 install libtinfo5:amd64 <none> 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status half-installed libtinfo5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status unpacked libtinfo5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status unpacked libtinfo5:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 install libudev1:amd64 <none> 232-21ubuntu2
2017-04-12 03:07:41 status half-installed libudev1:amd64 232-21ubuntu2
2017-04-12 03:07:41 status unpacked libudev1:amd64 232-21ubuntu2
2017-04-12 03:07:41 status unpacked libudev1:amd64 232-21ubuntu2
2017-04-12 03:07:41 install libustr-1.0-1:amd64 <none> 1.0.4-6
2017-04-12 03:07:41 status half-installed libustr-1.0-1:amd64 1.0.4-6
2017-04-12 03:07:41 status unpacked libustr-1.0-1:amd64 1.0.4-6
2017-04-12 03:07:41 status unpacked libustr-1.0-1:amd64 1.0.4-6
2017-04-12 03:07:41 install libuuid1:amd64 <none> 2.29-1ubuntu2
2017-04-12 03:07:41 status half-installed libuuid1:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 status unpacked libuuid1:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 status unpacked libuuid1:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 install login:amd64 <none> 1:4.2-3.2ubuntu1
2017-04-12 03:07:41 status half-installed login:amd64 1:4.2-3.2ubuntu1
2017-04-12 03:07:41 status unpacked login:amd64 1:4.2-3.2ubuntu1
2017-04-12 03:07:41 status unpacked login:amd64 1:4.2-3.2ubuntu1
2017-04-12 03:07:41 install lsb-base:all <none> 9.20160110ubuntu5
2017-04-12 03:07:41 status half-installed lsb-base:all 9.20160110ubuntu5
2017-04-12 03:07:41 status unpacked lsb-base:all 9.20160110ubuntu5
2017-04-12 03:07:41 status unpacked lsb-base:all 9.20160110ubuntu5
2017-04-12 03:07:41 upgrade mawk:amd64 1.3.3-17ubuntu2 1.3.3-17ubuntu2
2017-04-12 03:07:41 status half-configured mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:41 status unpacked mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:41 status half-installed mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:41 status half-installed mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:41 status unpacked mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:41 status unpacked mawk:amd64 1.3.3-17ubuntu2
2017-04-12 03:07:41 install mount:amd64 <none> 2.29-1ubuntu2
2017-04-12 03:07:41 status half-installed mount:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 status unpacked mount:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 status unpacked mount:amd64 2.29-1ubuntu2
2017-04-12 03:07:41 install multiarch-support:amd64 <none> 2.24-9ubuntu2
2017-04-12 03:07:41 status half-installed multiarch-support:amd64 2.24-9ubuntu2
2017-04-12 03:07:41 status unpacked multiarch-support:amd64 2.24-9ubuntu2
2017-04-12 03:07:41 status unpacked multiarch-support:amd64 2.24-9ubuntu2
2017-04-12 03:07:41 install ncurses-base:all <none> 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status half-installed ncurses-base:all 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status unpacked ncurses-base:all 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status unpacked ncurses-base:all 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 install ncurses-bin:amd64 <none> 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status half-installed ncurses-bin:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status unpacked ncurses-bin:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 status unpacked ncurses-bin:amd64 6.0+20160625-1ubuntu1
2017-04-12 03:07:41 install passwd:amd64 <none> 1:4.2-3.2ubuntu1
2017-04-12 03:07:41 status half-installed passwd:amd64 1:4.2-3.2ubuntu1
2017-04-12 03:07:42 status unpacked passwd:amd64 1:4.2-3.2ubuntu1
2017-04-12 03:07:42 status unpacked passwd:amd64 1:4.2-3.2ubuntu1
2017-04-12 03:07:42 upgrade perl-base:amd64 5.24.1-2ubuntu1 5.24.1-2ubuntu1
2017-04-12 03:07:42 status half-configured perl-base:amd64 5.24.1-2ubuntu1
